,date,threshold,density,max_ind_set,set_size,valid_soln,computation_time
49,2009-09-30,0.30000000000000004,0.5095238095238095,"['ADM', 'CCL', 'EVR', 'GSK', 'STAN', 'SVT', 'TSCO']",7,True,0.008025
50,2010-02-28,0.30000000000000004,0.6095238095238096,"['AHT', 'PRU', 'PSON', 'RIO', 'SVT']",5,False,0.008096
51,2010-07-31,0.30000000000000004,0.6761904761904762,"['AZN', 'CCL', 'EVR', 'IHG', 'III', 'MRO', 'PSON', 'SVT']",8,False,0.008202
52,2010-12-31,0.30000000000000004,0.4666666666666667,"['CCL', 'IAG', 'III', 'PRU', 'PSON', 'STAN', 'SVT']",7,False,0.007921
53,2011-05-31,0.30000000000000004,0.5190476190476191,"['AZN', 'CNA', 'EVR', 'III', 'SVT', 'TSCO']",6,False,0.007974
54,2011-10-31,0.30000000000000004,0.8285714285714286,"['CRH', 'MRO', 'PRU', 'PSON', 'STAN', 'TSCO']",6,False,0.007984
55,2012-03-31,0.30000000000000004,0.5619047619047619,"['CCL', 'III', 'PRU', 'SVT']",4,False,0.007982
56,2012-08-31,0.30000000000000004,0.38095238095238093,"['ADM', 'AZN', 'CCL', 'IHG', 'III', 'STAN', 'SVT', 'TSCO']",8,True,0.007913
57,2013-01-31,0.30000000000000004,0.5285714285714286,"['AHT', 'AZN', 'EVR', 'IAG', 'PSON', 'STAN', 'SVT']",7,False,0.007993
58,2013-06-30,0.30000000000000004,0.719047619047619,"['EVR', 'III', 'PSON']",3,False,0.007983
59,2013-11-30,0.30000000000000004,0.34285714285714286,"['CRH', 'III', 'PRU', 'PSON', 'RIO', 'TSCO']",6,True,0.007891
60,2014-04-30,0.30000000000000004,0.3904761904761905,"['ADM', 'AHT', 'AZN', 'CCL', 'CRH', 'IAG', 'IHG', 'SVT']",8,False,0.007895
61,2014-09-30,0.30000000000000004,0.4095238095238095,"['AZN', 'EVR', 'PSON', 'RIO', 'SVT', 'WPP']",6,False,0.00798
62,2015-02-28,0.30000000000000004,0.35714285714285715,"['AZN', 'CNA', 'GSK', 'III', 'PRU', 'PSON', 'SVT']",7,True,0.007965
63,2015-07-31,0.30000000000000004,0.5904761904761905,"['ADM', 'AZN', 'III', 'PSON', 'STAN']",5,True,0.008008
64,2015-12-31,0.30000000000000004,0.7095238095238096,"['AHT', 'GSK', 'III', 'SVT']",4,False,0.008026
65,2016-05-31,0.30000000000000004,0.6238095238095238,"['ADM', 'AHT', 'CRH', 'IAG', 'IHG', 'III', 'RBS']",7,False,0.008036
66,2016-10-31,0.30000000000000004,0.2904761904761905,"['AZN', 'EVR', 'IHG', 'PRU', 'PSON', 'STAN', 'SVT', 'TSCO']",8,True,0.007876
67,2017-03-31,0.30000000000000004,0.30952380952380953,"['ADM', 'AHT', 'AZN', 'CRH', 'III', 'PSON', 'SVT', 'VOD', 'WPP']",9,True,0.007891
68,2017-08-31,0.30000000000000004,0.3333333333333333,"['ADM', 'IAG', 'IHG', 'MRO', 'PRU', 'SVT', 'WPP']",7,False,0.007939
69,2008-06-30,0.4,0.2904761904761905,"['ADM', 'GSK', 'IAG', 'III', 'MRO', 'PRU', 'RIO', 'STAN', 'SVT']",9,True,0.007982
70,2008-11-30,0.4,0.6571428571428571,"['AHT', 'AZN', 'IAG', 'III', 'PSON', 'SVT', 'TSCO', 'VOD']",8,False,0.007931
71,2009-04-30,0.4,0.38571428571428573,"['CRH', 'EVR', 'GSK', 'IAG', 'III', 'PSON', 'SVT', 'TSCO', 'WPP']",9,False,0.007978
72,2009-09-30,0.4,0.3761904761904762,"['ADM', 'CCL', 'EVR', 'GSK', 'III', 'PSON', 'STAN', 'TSCO']",8,True,0.007877
73,2010-02-28,0.4,0.44761904761904764,"['ADM', 'AHT', 'AZN', 'EVR', 'PSON', 'STAN', 'SVT', 'VOD']",8,False,0.008108
74,2010-07-31,0.4,0.5476190476190477,"['AZN', 'CRH', 'EVR', 'GSK', 'III', 'MRO', 'PSON', 'SVT', 'VOD']",9,False,0.007936
75,2010-12-31,0.4,0.35714285714285715,"['AZN', 'CNA', 'IAG', 'IHG', 'III', 'PRU', 'PSON', 'RIO', 'SVT']",9,False,0.008028
76,2011-05-31,0.4,0.34285714285714286,"['ADM', 'EVR', 'GSK', 'IHG', 'III', 'STAN', 'SVT', 'TSCO']",8,True,0.007858
77,2011-10-31,0.4,0.7380952380952381,"['AHT', 'III', 'MRO', 'PRU', 'PSON', 'RIO', 'SVT', 'TSCO']",8,False,0.008035
